resn,cause,lon,lat,occu_year,sgg_cd
건축물 화재(비닐하우스),unknown,127.91765834110723,37.28366707230853,2017,42130
입산자 실화추정,human,128.54902109258188,38.22495166334351,2017,42820
나뭇가지 채취 소각,human,127.28673747092081,38.26960155682952,2017,42780
원인미상,unknown,127.34420072335232,38.16705074014852,2015,42780
조사중,unknown,128.64245109235895,37.849629446437575,2015,42150
어린이불장난추정,unknown,128.66174950977617,37.38492095274124,2015,42770
낙뢰 추정,natural,127.64544563348467,37.83481584763365,2015,42110
입산자실화추정,human,127.33397645811456,38.18534945619167,2015,42780
입산자실화추정,human,127.84273103106867,37.22552252595819,2015,42130
성묘객실화,human,127.95325938430064,37.30883217196845,2015,42130
성묘객실화추정,human,128.13253320111193,37.38003283203842,2015,42730
입산자실화 추정,human,127.91347856992175,38.120944257810756,2014,42800
입산자실화 추정,human,127.79996188106564,37.38494156665759,2014,42130
입산자실화 추정,human,127.88173516205292,37.90133532412752,2014,42110
입산자실화 추정,human,127.33608273796125,38.18627474501649,2014,42780
담뱃불실화,human,128.04821957433268,38.0701887593407,2014,42800
쓰레기소각,human,128.1868336650911,37.32192048169292,2014,42750
주택화재 비화,unknown,129.20769101172627,37.35842099745622,2018,42230
입산자 실화,human,127.95606203815554,37.37808599927122,2018,42130
주택화재 비화,unknown,127.61467698753064,37.76833100277167,2018,42110
농산폐기물 소각,human,127.71469199766643,37.86438600110964,2018,42110
입산자 실화,human,127.79655187624714,37.796677527644185,2017,42110
입산자 실화,human,129.18868301964042,35.72097729650409,2017,42720
논밭두렁 소각,human,127.58460992581352,37.84189324542524,2017,42110
입산자 실화추정,human,127.59024613556916,38.174923160711806,2017,42790
용접불티 비화(주택신축),work_spark,128.6058122255178,37.10967562061728,2017,42750
쓰레기 소각,human,127.59170212498167,37.83885228032686,2017,42110
입산자 실화,human,127.50720901480865,35.50519373001794,2017,42720
방위사업청 무인기 시험사업 중 발화(추정),unknown,128.07812988003272,38.13429104588121,2017,42800
등산객실화,human,127.98585008314544,37.72996005755115,2015,42720
등산객실화,human,127.94451500366196,37.945197204939056,2015,42110
등산객실화,human,127.76700781368842,38.07191167202085,2015,42790
낙뢰,natural,128.06735126443314,38.11811496194381,2015,42800
등산객실화,human,127.95476693701043,37.824531147403164,2015,42720
농산폐기물소각,human,128.67431110155167,37.43116764066297,2015,42770
등산객실화,human,128.3746778588705,38.15917033524801,2015,42810
등산객실화,human,127.86813251269469,37.54236821366394,2015,42730
화목보일러불씨,human,128.66866410033452,37.13716630003169,2022,42750
화목보일러재투기,human,127.8659815003401,37.49793399998096,2022,42730
원인미상,unknown,128.15930830023214,37.51408599999104,2022,42730
원인미상,unknown,128.2382836004006,37.57283839997285,2022,42730
원인미상,unknown,128.13618919968954,37.46577179999646,2022,42730
산림사업장실화,human,128.14888360019327,37.39115489997654,2022,42730
생활쓰레기소각추정,human,127.75832689992198,37.714487099996276,2022,42720
잔디밭불씨부주의,human,127.58078460019476,37.64793359999428,2022,42720
생활쓰레기소각,human,128.27707329993328,37.72651930000011,2022,42720
원인미상,unknown,127.9977829997491,37.906808600018394,2022,42720
화덕불씨부주의,human,128.0162338998149,37.82871550001179,2022,42720
산업현장실화(공사장용접),work_spark,128.01547560044162,37.84241129999929,2022,42720
입산자(담뱃불)실화,human,129.20825299956374,37.16331500001464,2022,42230
원인미상,unknown,128.90875430025767,37.366257299997145,2022,42230
원인미상,unknown,129.23196469983466,37.32881310002548,2022,42230
원인미상,unknown,129.32842810012045,37.22686029997106,2022,42230
전신주고압선피복손상불티,grid_electric,129.01915759991724,37.11041339997307,2022,42190
쓰레기소각(생활),human,129.0438653000729,37.5061569999984,2022,42170
원인미상,unknown,128.83248659961157,37.8149445000102,2022,42150
방화,unknown,129.01296010031513,37.56014620001617,2022,42150
주택화재비화,unknown,128.80070529990482,37.674587099986425,2022,42150
불씨취급부주의,human,128.8360371997552,37.5346982999674,2022,42150
불씨취급부주의,human,128.7987252001188,37.67705140000597,2022,42150
원인미상,unknown,128.82122239968427,37.772081200031515,2022,42150
원인미상,unknown,128.7972512003823,37.89894589998626,2022,42150
원인미상,unknown,128.85531219988957,37.7871108999934,2022,42150
원인미상,unknown,128.85805330028293,37.77870260003001,2022,42150
원인미상,unknown,128.16359089977155,37.25204010002535,2022,42130
건축물화재비화,unknown,127.93244330004093,37.314581200005,2022,42130
원인미상,unknown,128.02090449969185,37.34898499997944,2022,42130
창고화재,unknown,127.96204799977961,37.3585775000096,2022,42130
원인미상,unknown,127.62372469959638,37.81342879999084,2022,42110
입산자실화,human,127.87335990006281,37.97485720002014,2022,42110
원인미상,unknown,127.65950749981866,37.900918999982075,2022,42110
밭두렁소각,human,127.62728599957336,37.70583799997388,2022,42110
원인미상,unknown,127.56562179996929,37.756806199986784,2022,42110
성묘객실화(향불),human,127.67555190037574,37.968225000034515,2022,42110
숯가공 재처리 부주의,human,128.0995810201968,37.52948000302874,2019,42730
입산자실화추정,human,127.8049082745146,37.42447330015436,2020,42130
입산자실화,human,128.1415861530507,37.70637500350763,2020,42720
입산자실화추정,human,127.96457815688055,37.54714960333612,2020,42730
원인미상,unknown,127.80105126801068,37.89751310286092,2020,42110
원인미상,unknown,127.54185002845792,37.74967222494495,2020,42110
입산자실화추정,human,127.34030553844885,38.19432778129093,2020,42780
화목보일러불씨취급부주의,human,128.13127780550238,38.12315000325852,2020,42810
원인미상,unknown,128.78469446669675,37.76100277538503,2020,42150
예초기 조작 과실,work_spark,128.56022497063697,38.170423000449745,2019,42210
생활쓰레기소각,human,128.57150980037383,38.080565999989496,2021,42830
미상,unknown,128.62400870023723,38.111031400009296,2021,42830
입산자실화,human,128.26151310029834,38.07478099999836,2021,42810
입산자실화추정,human,128.12988460024337,38.16149499999133,2021,42810
노후화된불발탄,unknown,127.9932197997526,38.187163399994276,2021,42800
입산자실화추정,human,127.58743719979545,38.179357199972976,2021,42790
미상,unknown,127.83294270027203,38.029317600025976,2021,42790
어린이블장난(라이터),unknown,127.20645159971973,38.21494360003482,2021,42780
미상,unknown,127.18623400005264,38.23694149996818,2021,42780
입산자실화추정,human,128.12814636825345,38.09413009764662,2020,42810
입산자실화추정,human,128.38963642531863,37.484373900600986,2020,42760
입산자실화추정,human,127.37758885667482,38.15011111490754,2020,42780
쓰레기소각,human,127.50041316985275,38.06768519997327,2020,42790
건축물화재비화,unknown,128.03981062462108,37.562151100610144,2020,42730
쓰레기 소각,human,127.71668095753702,37.944665002333494,2019,42110
원인미상,unknown,128.656686964161,37.83994900163541,2019,42150
원인미상,unknown,127.7920520353259,37.90973999961775,2019,42110
산림부산물 소각,human,128.82539003552947,37.73457399664223,2019,42150
(화목)보일러 재 처리불량,human,128.235763012155,37.71394000169886,2019,42720
쓰레기 소각,human,128.82511703751462,37.59529100051337,2019,42150
아궁이재처리부주의,human,128.77429839955926,37.53532650001736,2021,42770
조사중,unknown,128.69260239973755,37.46659590000606,2021,42770
예초기불씨,work_spark,128.62507109999453,37.25872140002938,2021,42770
미상,unknown,128.64334809969603,37.67983039997877,2021,42760
산림사업장,unknown,128.63830009960193,37.59338420002698,2021,42760
입산자실화추정(담뱃불),human,128.3160725997779,37.65651770000334,2021,42760
농산폐기물소각,human,128.55856860032222,37.11502780002496,2021,42750
낙뢰,natural,128.5070175003387,37.257591700023404,2021,42750
화목보일러 재 투기,human,128.12507470041197,37.383108600031726,2021,42730
입산자실화,human,127.97135469973594,37.582915100007185,2021,42730
입산자실화추정,human,128.2383904002064,37.40357859996687,2021,42730
전기누전,grid_electric,128.1919597000373,37.40543829999168,2021,42730
입산자실화,human,127.76345810018195,37.73450980000273,2021,42720
밭두렁소각,human,127.75060290034408,37.622977799965355,2021,42720
어린이블장난(라이터),unknown,127.83051489991043,37.59276269999103,2021,42720
연탄재투기,unknown,127.92123510019194,37.63195540002571,2021,42720
입산자실화추정,human,128.0228957996737,37.624023099990474,2021,42720
입산자실화,human,128.0157421000446,37.652362600027836,2021,42720
낙뢰,natural,128.07007510010504,37.79957430001893,2021,42720
입산자실화,human,127.97693400031999,37.77457999996665,2021,42720
전신주공사,unknown,127.8234373001623,37.674244399978996,2021,42720
연탄재추정,unknown,129.0632905003203,37.34835340003544,2021,42230
군 발물처리,unknown,129.2069276997546,37.1536059000185,2021,42230
낙뢰,natural,129.19548539984,37.130419799982036,2021,42230
미상,unknown,129.3276211003825,37.2727151999754,2021,42230
입산자실화추정(담뱃불),human,129.083255800055,37.212191100003054,2021,42230
산림사업장실화,human,129.00111919994262,37.30635619999987,2021,42190
미상,unknown,129.08228760033336,37.535987000014664,2021,42170
재무단투기,unknown,128.87356059992737,37.825035699996256,2021,42150
입산자실화(담뱃불),human,129.01279330023485,37.607163699988526,2021,42150
주택화재,unknown,128.8429706998503,37.73606710002177,2021,42150
쓰레기소각,human,128.79842910012982,37.905884600035115,2021,42150
입산자실화,human,128.08575060030333,37.29010420000447,2021,42130
주택화재전이,unknown,127.67104869975537,38.02855270003365,2021,42110
낙뢰,natural,127.7277594002357,37.98328709999504,2021,42110
벌레집소각,human,128.54345279546175,37.68418333672558,2020,42760
재소각(화덕),human,128.0588166404133,37.20308055409929,2020,42130
재처리부주의,human,127.99956017101165,37.364125399248636,2020,42130
산업현장실화(용접불꽃),work_spark,128.23101388874244,37.29064166481367,2020,42750
입산자 실화추정,human,128.04945700363655,37.49582200148874,2019,42730
쓰레기 소각,human,128.07672302846626,37.673600000106156,2019,42720
쓰레기 소각,human,127.92030801186928,37.3602240029148,2019,42130
창고화재 추정,unknown,127.67175504236832,38.156566002272264,2019,42790
입산자 실화,human,127.54126603369168,37.77630799804208,2019,42110
농산폐기물 소각,human,127.65242203981266,37.93612399972782,2019,42110
쓰레기 소각,human,128.41083100663758,37.604329999333714,2019,42760
원인미상,unknown,127.6966028024532,38.00682777931583,2020,42110
농업부산물소각,human,128.08044726397117,37.48594722223547,2020,42730
원인미상,unknown,129.26296866307152,37.34380899648787,2020,42230
입산자실화,human,128.05382497187406,37.91444722704705,2020,42720
주택화재비화,unknown,128.14945557460265,37.5599277797529,2020,42730
성묘객실화(담뱃불),human,128.51918058597943,37.354472226070065,2020,42760
원인미상,unknown,127.93355995894058,37.734934997002206,2019,42720
굴삭기 화재,unknown,128.9913480350527,37.50868499991043,2019,42170
입산자실화추정,human,127.33335599174784,38.192442999171654,2020,42780
쓰레기소각,human,128.7047750389613,37.94561666792943,2020,42830
잔가지소각,human,128.7369777554349,37.1159472220153,2020,42750
입목처분지 벌채작업 중 기계톱 불씨,work_spark,129.06661697439384,37.150231000855,2019,42190
(화목)보일러 재처리 부주의,human,127.68410301476924,37.888893997907886,2019,42110
(화목)보일러 재화재,human,128.85854802047618,37.64762399686989,2019,42150
재 투기,unknown,128.5074229863832,38.296578998753105,2019,42820
입산자실화,human,128.45601114503168,37.199247220312095,2020,42750
원인미상,unknown,127.93392000011322,37.38094999997916,2023,51130
건축물실화,human,127.58486666432172,37.68492777978193,2020,42720
입산자실화추정,human,128.149916679838,37.23258611400374,2020,42130
화목보일러재처리부주의,human,127.95924440988108,37.67716388713558,2020,42720
화목보일러불씨,human,128.0894820699412,37.56403420014743,2020,42730
전선스파크발화,grid_electric,127.81421670732017,37.41358333777808,2020,42130
입산자 실화,human,128.1668139903323,38.003360997678634,2018,42810
입산자 실화추정,human,127.80991997548469,37.93174099976394,2018,42110
입산자 실화,human,128.18418803674783,37.420481996758326,2018,42730
입산자 실화추정,human,128.84194302177534,37.530935998990344,2018,42150
입산자 실화,human,127.93868897988679,37.634885999609416,2018,42720
화목보일러불씨,human,128.10973333038027,37.46846388925237,2020,42730
입산자실화,human,127.88850836946365,37.64338611467348,2020,42720
입산자실화추정,human,129.01529235945637,37.51596619742803,2020,42170
입산자실화추정,human,127.20892504168427,38.205536109287294,2020,42780
입산자실화,human,128.85840339171543,37.78640370002698,2020,42150
캠핑장불씨부주의,human,127.57389643807205,37.669576641360436,2020,42720
원인미상,unknown,127.77776388157434,37.78411289738763,2020,42110
입산자실화,human,127.88797503967947,37.848391667388555,2020,42720
쓰레기 소각,human,128.1491879664795,37.60559599695178,2019,42730
입산자 실화,human,128.1016330418003,37.241843001753445,2019,42130
담뱃불 실화,human,127.78209097646643,37.956624002186814,2019,42110
쓰레기 소각,human,128.1123450024058,37.25322799952731,2019,42130
(화목)보일러 재 방치,human,128.28576395952132,37.42189199717781,2019,42760
작업장 실화,human,127.8658770226793,37.35557199717081,2019,42130
원인미상,unknown,128.19069597165517,38.225895996715934,2019,42810
입산자실화,human,128.56733944802414,37.662185916155096,2020,42760
농산폐기물소각,human,128.6394694042679,37.19483333401284,2020,42770
원인미상,unknown,129.15407407584678,37.35830620267606,2020,42230
입산자실화추정,human,128.01259283932214,37.72712350082456,2020,42720
입산자실화추정,human,127.99898893232248,37.74646111128934,2020,42720
입산자실화추정,human,128.01121706946452,37.73053013097543,2020,42720
입산자실화추정,human,128.18524445552197,37.732369443615944,2020,42720
입산자실화추정,human,127.74888609946186,38.000563890556826,2020,42110
입산자실화추정,human,127.98517221443203,37.67023333061125,2020,42720
입산자실화추정,human,127.81945837700299,37.92883888819887,2020,42110
밭두렁소각,human,127.66440556570284,37.701688886512784,2020,42110
담뱃불실화추정,human,128.195741628943,37.25823889272786,2020,42130
쓰레기소각,human,128.85702196247152,37.75032799882844,2020,42150
쓰레기소각,human,127.56599162289793,37.8089555580214,2020,42110
담뱃불 실화추정,human,128.56135900385163,38.04722999992571,2019,42830
주택화재,unknown,129.1151450440203,37.38699200202921,2018,42230
쓰레기 소각,human,128.53848196783704,37.696179003330826,2018,42760
쓰레기 소각,human,129.2963750321943,37.31086200205818,2018,42230
입산자 실화추정,human,127.43397098666189,38.207505003382174,2018,42780
입산자실화추정,human,127.91720002064926,37.87223333573199,2020,42110
전기누전 추정,grid_electric,128.03643610325628,37.56057222142366,2020,42730
주택화재,unknown,127.57784282694674,37.71515040137226,2020,42720
건축공사장(그라인더절단작업),work_spark,127.16020958348952,38.241181800296125,2020,42780
주택화재비화,unknown,128.4759751242429,38.269691302623094,2020,42820
입산자실화,human,128.03523613369978,37.66935833146335,2020,42720
원인미상,unknown,128.19691662533464,37.72758611117546,2020,42720
원인미상,unknown,128.15881664868385,37.48798333781183,2020,42730
화목보일러불씨추정,human,128.62486666050384,38.0586916669855,2020,42830
입산자실화(추정),human,128.5846944501557,37.26351666624312,2020,42770
담뱃불실화,human,127.74743891353916,37.97543333441364,2020,42110
입산자실화,human,127.64402782247174,37.985588887631835,2020,42110
전기요인 추정,grid_electric,128.46918996923887,38.22678000274118,2019,42820
입산자실화 추정,human,128.8536900212512,37.78136999750181,2019,42150
쓰레기소각(생활),human,128.8398583014955,37.761538890516285,2020,42150
쓰레기 소각,human,127.90856999554626,37.710699998867504,2019,42720
원인미상(입산자 담뱃불 실화 추정),human,128.63287002086466,37.466029998925585,2019,42770
군부대 조명탄(신호킷 추정),unknown,128.18807001641665,38.096780001851116,2019,42810
주택화재,unknown,127.9137800445311,38.01075000243662,2019,42110
담뱃불 실화,human,129.01106003682673,37.24305000229,2019,42230
농산폐기물 소각,human,127.96918597529888,38.16290699856093,2019,42800
입산자실화 추정,human,128.85234398562946,37.73200200107314,2019,42150
입산자 실화추정,human,128.25715504317336,37.73981700339967,2019,42720
풀베기 작업 중 벌집 소각,human,127.81273197181856,37.45860499669484,2019,42730
재처리부주의,human,128.78694999983125,37.9285600000157,2023,51830
입산자실화추정,human,128.7654600003446,37.943690000008715,2023,51830
쓰레기소각,human,128.74381000012608,37.92602999996844,2023,51830
주택화재비화,unknown,128.47125000022146,38.326159999970486,2023,51820
전선단락,grid_electric,128.492119999567,38.38145999999173,2023,51820
용접불씨,work_spark,128.42051999993348,38.47643999997132,2023,51820
낙뢰,natural,128.33823999995568,38.29117000001413,2023,51820
입산자실화,human,128.39430000037004,38.16562999996857,2023,51810
불발탄발화추정,unknown,127.93226999975217,38.299190000025575,2023,51800
배터리발화,unknown,128.06911999961687,38.15708999998746,2023,51800
입산자실화추정,human,127.99797000024518,38.01484999997825,2023,51800
화목보일러재처리부주의,human,128.04618999983148,38.04395999998845,2023,51800
발화탄발화추정,unknown,128.09064000013908,38.063590000029755,2023,51800
원인미상,unknown,127.52144999982127,38.08841000000786,2023,51790
산업현장실화,human,127.83262000026915,38.04913000002383,2023,51790
원인미상,unknown,127.71655000023658,38.119719999979516,2023,51790
담뱃불실화,human,127.43505999990778,38.16744999997398,2023,51780
전기합선,grid_electric,127.22209000039504,38.16516000001139,2023,51780
입산자실화,human,127.32915999968327,38.2430999999703,2023,51780
논밭두렁소각,human,128.86001999990074,37.2856800000111,2023,51770
입산자실화,human,128.78054000015453,37.364809999994094,2023,51770
주택화재,unknown,128.91329000012928,37.48081000003132,2023,51770
입산자실화,human,128.66371000023878,37.23364000000493,2023,51770
입산자실화,human,128.61754000014827,37.37927999997238,2023,51770
화목보일러재투기,human,128.573780000302,37.59189000002851,2023,51760
입산자실화,human,128.56028999968035,37.64203999998982,2023,51760
전일산불불씨재발화,unknown,128.5591499998556,37.64200999998453,2023,51760
입산자실화추정,human,128.47599000034398,37.50547999998424,2023,51760
입산자실화추정,human,128.4638899997924,37.46388999998037,2023,51760
축사화재,unknown,128.46504999970867,37.33385000003128,2023,51760
원인미상,unknown,128.32374000010392,37.17641999998357,2023,51750
전선합선추정,grid_electric,128.41932999987998,37.18356000001445,2023,51750
산업현장실화,human,128.5909599998364,37.13688000002333,2023,51750
용접화재(축사),work_spark,127.83989000028652,37.48994000001612,2023,51730
쓰레기소각,human,127.83516000020973,37.475130000004434,2023,51730
원인미상,unknown,128.2150100004089,37.585689999978094,2023,51730
풍력발전기화재,grid_electric,128.28289000009408,37.61794000003092,2023,51730
원인미상,unknown,127.6290899999202,37.690280000016266,2023,51720
산불감시탑화재비화,unknown,127.77977000016516,37.61323999999306,2023,51720
원인미상,unknown,128.03911999983066,37.64424000000601,2023,51720
불씨취급부주의,human,127.92267999990226,37.65882000000796,2023,51720
농산폐기물 소각,human,128.38556499095642,37.16572100225771,2019,42750
담뱃불 실화 추정,human,127.84558497872632,37.18425100184033,2019,42130
입산자실화,human,128.10184603235416,37.26687600179792,2019,42130
화장실 화재,unknown,128.17431303649255,37.553020001682924,2019,42730
입산자 실화추정,human,128.7926609961309,37.33651200030014,2019,42770
입산자 실화,human,128.8589619641591,37.40768900167461,2019,42770
창고화재,unknown,128.1891799999345,37.66924000000637,2023,51720
모노레일스파크,work_spark,127.97055999972994,37.86499999998739,2023,51720
원인미상,unknown,129.10328999967365,37.41509999999764,2023,51230
주택화재,unknown,129.17478999974804,37.26175999998283,2023,51230
담뱃불실화추정,human,128.9573699996427,37.32649000002295,2023,51230
원인미상,unknown,129.05135000013902,37.26806999997546,2023,51230
원인미상,unknown,129.07101000023786,37.58291000003205,2023,51170
원인미상,unknown,128.84602999968692,37.849210000005755,2023,51150
쓰레기소각추정,human,128.85116999984254,37.72097000002679,2023,51150
전기적요인,grid_electric,128.85116999984254,37.72097000002679,2023,51150
입산자실화추정,human,128.85528999982395,37.75766999999677,2023,51150
쓰레기소각,human,128.8400500001805,37.76128999999369,2023,51150
전선단선,grid_electric,128.87844999976315,37.79302999999482,2023,51150
불씨취급부주의,human,127.8012399995603,37.35800000000433,2023,51130
쓰레기소각,human,127.99935000026949,37.42749999996866,2023,51130
입산자실화,human,127.98895000030765,37.43697000003028,2023,51130
불씨관리부주의,human,128.0040400001633,37.45281999997616,2023,51130
공장화재,unknown,127.96872000029641,37.34814000000483,2023,51130
불씨취급부주의,human,127.6703399999631,37.7204500000197,2023,51110
불씨취급부주의(화로),human,127.60039999983807,37.81895999999515,2023,51110
쓰레기소각(드럼통),human,127.70245000041791,37.980880000002685,2023,51110
원인미상,unknown,128.62530701465613,37.69671899979099,2019,42760
원인미상,unknown,128.65951000977287,37.24566599768418,2019,42770
취사행위,unknown,127.65467501454525,37.684985001121355,2019,42720
입산자 실화추정,human,128.70596898980543,37.24747200162959,2019,42770
원인미상,unknown,128.4588480246989,38.31410399764471,2019,42820
입산자실화,human,129.05559958659174,37.579192922862546,2012,42170
용접불씨,work_spark,128.18332996598846,37.726732002745415,2019,42720
차량화재,unknown,127.83176098448205,37.85777999809482,2019,42110
입산자 실화,human,128.03368896528593,37.36836100110543,2019,42130
입산자 실화추정,human,128.09130097872847,37.72475000352382,2019,42720
숯불 재 투기,unknown,128.2012500084337,37.91605099962173,2019,42810
입산자 실화,human,128.3291639963484,37.68265600220097,2019,42760
입산자 실화추정,human,127.76340601855672,37.86743463586411,2019,42110
입산자 실화추정,human,127.76336801982022,37.867246999028474,2019,42110
공장화재(배전판 누선),unknown,127.88786499605717,37.50953300159517,2019,42730
입산자 실화추정,human,127.55647298431587,37.748283996564744,2019,42110
쓰레기 소각(폐목재),human,127.56376398065638,38.04794100201578,2019,42790
아궁이재투기,unknown,127.35034000000037,38.13608,2024,42780
원인미상,unknown,127.74887702647749,38.0006060021273,2019,42110
담뱃불 추정,human,128.51409504349294,37.22845300295818,2019,42750
공업사 용접,work_spark,127.65811295696909,37.69607199869503,2019,42720
입산자 실화 추정,human,128.38291702699343,38.568549998559185,2019,42820
방화,unknown,127.95416398779174,38.04581200036207,2019,42800
원인미상,unknown,128.66108099971143,37.98179849997852,2022,42830
원인미상,unknown,128.59140340017584,38.05120360002145,2022,42830
불씨취급부주의,human,128.6096133002163,38.094042399983316,2022,42830
차량화재,unknown,128.48008690014788,38.21199499997562,2022,42820
주택화재비화,unknown,128.47226609991068,38.32692589999323,2022,42820
원인미상,unknown,128.38845580008254,38.43846379999463,2022,42820
전주계량기,unknown,128.32049480020655,38.00110449998699,2022,42810
원인미상,unknown,128.28867473640048,37.95894874798235,2022,42810
화목난로재투기,human,128.32968329983774,37.952658999987705,2022,42810
원인미상,unknown,128.17778830032321,38.16103579999559,2022,42810
화목보일러재투기,human,128.0095053997592,37.97886240000799,2022,42810
푹죽실화,human,128.19227430442285,38.015991871342564,2022,42810
생활쓰레기소각(낙엽),human,128.00112919992702,38.090514899981684,2022,42800
쓰레기소각(생활),human,127.53367080042237,38.04579260002923,2022,42790
원인미상,unknown,127.6567508001813,38.16076790001089,2022,42790
화목보일러재투기,human,127.64246930025105,38.08715999996782,2022,42790
원인미상,unknown,127.29548410004264,38.252180500025865,2022,42780
생활쓰레기소각,human,128.72934649972265,37.47631370001094,2022,42770
화목보일러재투기,human,128.77375049999947,37.360387300029714,2022,42770
원인미상,unknown,128.8442953995848,37.49739889997364,2022,42770
원인미상,unknown,128.7651145999136,37.225621799976956,2022,42770
철도전차선스파크,grid_electric,128.74108650042322,37.243688499973345,2022,42770
원인미상,unknown,128.60246820016027,37.67579329997824,2022,42760
영농작업중불씨부주의,human,128.59883860037303,37.67131559996647,2022,42760
주택화재,unknown,128.55818670044292,37.677110500020376,2022,42760
산림사업장실화,human,128.57619600039314,37.6633190000267,2022,42760
원인미상,unknown,128.52659609959807,37.64727790001381,2022,42760
쓰레기소각,human,128.47773570002798,37.63016760003025,2022,42760
산림사업장(담뱃불),human,128.35290239993853,37.456384600030496,2022,42760
연소시험으로인한 불씨,unknown,128.47349330009752,37.301299099986856,2022,42750
입산자 실화추정,human,128.11778996083743,38.021382998879304,2019,42810
"신당 전기초 합선(강릉:1033.07,동해:227.08)",grid_electric,129.01018103532124,37.569095997165874,2019,42150
방화추정,unknown,127.78691097695489,37.22117500004492,2019,42130
쓰레기 소각,human,128.1146170214224,37.996121001718656,2019,42810
성묘객 실화(우편물 소각),human,127.96124199357838,37.455623001734615,2019,42730
쓰레기소각,human,128.61377740747903,38.12886863273105,2013,42830
쓰레기소각,human,129.16182240449845,37.13961896841837,2012,42230
입산자실화,human,127.7304263491939,37.936866232905324,2012,42110
입산자실화,human,127.81408636177244,37.32929319761097,2012,42130
입산자실화,human,128.49740317770417,38.176771901172415,2012,42210
입산자실화,human,127.76237115934943,37.257829835789536,2012,42130
입산자실화,human,128.1759712366755,37.80001901794956,2011,42720
입산자실화추정,human,128.8450581995176,37.78060160973963,2011,42150
주택화재비화,unknown,128.71611034054246,37.9349255226765,2011,42830
주택화재비화,unknown,128.59931183645887,38.11206248962389,2011,42830
담뱃불실화,human,128.8471802897133,37.773572555309876,2011,42150
기타(직접입력),unknown,127.98668569602272,37.90913969090854,2015,42720
전선스파크 추정,grid_electric,128.62673749191455,38.12397875009413,2014,42830
등산객실화,human,128.05832517212139,37.60299261120187,2015,42730
용접불씨연소,work_spark,127.60355009509544,37.84425968509615,2014,42110
입산자 실화,human,128.24041601583215,37.74032399723426,2018,42720
기타(직접입력),unknown,128.77470672787334,37.88489759800833,2016,42150
입산자실화추정,human,127.96375368311277,37.36043275158255,2015,42130
조사중,unknown,128.16764987270415,37.814754080547715,2015,42720
쓰레기 소각,human,128.0538187734986,37.97835448738979,2016,42810
기타(직접입력),unknown,128.05561324811018,37.94281657322177,2016,42810
방화,unknown,128.6177870377497,38.087613612983965,2013,42830
주택화재 비화,unknown,127.357542322289,38.179105346997545,2016,42780
쓰레기 소각,human,127.6298440529562,37.822109570798666,2017,42110
입산자 실화추정,human,127.36209597229572,38.2541519486797,2016,42780
입산자실화추정,human,127.95915709363545,37.38704409925493,2015,42130
입산자실화,human,127.78322896226835,37.92132061381207,2013,42110
입산자 실화,human,128.77900552583398,37.59593023213204,2017,42150
입산자실화,human,128.54482389407988,38.07086388858396,2014,42830
입산자 실화,human,128.38865968711022,38.444884200174464,2017,42820
낙뢰추정,natural,127.91287508171388,37.269128069369415,2014,42130
입산자 실화,human,128.05354299070635,38.05648200215962,2018,42800
입산자실화,human,129.13028515998732,37.28306808111532,2014,42230
산나물채취자 실화 추정,human,128.2423457767255,37.70997641695077,2014,42720
전기배선단락,grid_electric,128.71139786839348,37.565749264632686,2015,42150
입산자실화추정,human,127.6686119270207,38.017159787358295,2015,42110
등산객실화,human,128.10055425497563,37.99950667622199,2015,42810
원인미상,unknown,128.05949160038094,37.41534700003489,2022,42130
원인미상,unknown,127.76663410015627,37.89353049999275,2022,42110
잔디소각,human,127.58071402225782,37.64810900323414,2019,42720
입산자실화추정,human,128.19655149969753,38.25136450001717,2021,42810
생활쓰레기,human,127.23481019961544,38.242899200023174,2021,42780
담대꽁초투기,unknown,128.10455813602846,37.457441903093454,2020,42730
미상,unknown,128.79911290041903,37.90707830001285,2021,42150
입산자실화추정,human,127.23241392023884,38.2256305556987,2020,42780
담뱃불실화,human,128.04678065291057,37.22355256186415,2020,42130
연탄재투기,unknown,127.89206291321139,37.30796409696621,2020,42130
쓰레기소각,human,127.67389869213082,38.06913250001448,2020,42790
방화 추정,unknown,129.29531502015905,37.30362900221611,2018,42230
입산자실화추정,human,127.82251471509416,37.66179039848752,2020,42720
입산자실화추정,human,127.84016670025864,37.85782778043553,2020,42110
입산자실화,human,128.53112000458913,37.33665999760499,2019,42760
밭두렁소각,human,128.59894000040657,37.15398000001754,2023,51750
축사화재비화,unknown,127.79386999998384,37.71931000000236,2023,51720
입산자 실화추정,human,128.49829798955867,37.16898999844314,2019,42750
입산자 실화,human,128.95954596719588,37.74897899833159,2019,42150
작업장실화,human,127.9153697930894,37.4945866670676,2012,42730
입산자실화,human,127.55529143022268,37.74546403909116,2012,42110
입산자실화,human,127.79103253730996,37.904599224145954,2012,42110
낙뢰,natural,127.98610268940332,38.14827642772514,2012,42800
낙뢰,natural,127.93778033397692,37.66021822727957,2012,42720
낙뢰,natural,127.93895856430356,37.77329090149979,2012,42720
낙뢰,natural,127.76332220574074,37.25093070855207,2012,42130
낙뢰,natural,128.05625617235899,37.61977779093158,2012,42730
낙뢰,natural,128.75222297429016,37.43255446366994,2012,42770
낙뢰,natural,127.93614971207316,37.672260196473474,2012,42720
낙뢰,natural,129.05120296209665,37.43010778426032,2012,42230
